id,name,members,value,highalch,lowalch,limit,examine
5624,Steel arrow(p++),True,12,7,4,7000,Venomous-looking arrows.
41,Steel arrowtips,True,6,3,2,10000,I can make some arrows with these.
1353,Steel axe,False,200,120,80,40,A woodcutter's axe.
2353,Steel bar,False,100,60,40,10000,It's a bar of steel.
1365,Steel battleaxe,False,650,390,260,125,A vicious looking axe.
9141,Steel bolts,True,8,4,3,7000,Steel crossbow bolts.
9288,Steel bolts (p),True,8,4,3,11000,Some poisoned steel bolts.
9295,Steel bolts (p+),True,8,4,3,11000,Some poisoned steel bolts.
9302,Steel bolts (p++),True,8,4,3,11000,Super poisoned steel bolts.
9378,Steel bolts (unf),True,1,1,1,13000,Unfeathered steel crossbow bolts.
4123,Steel boots,True,300,180,120,125,These will protect my feet.
4783,Steel brutal,True,20,12,8,11000,Blunt steel arrow... ouch.
2,Steel cannonball,True,5,3,2,11000,Ammo suited for a boat's cannon or for a dwarf multicannon.
1105,Steel chainbody,False,750,450,300,125,A series of connected metal rings.
3097,Steel claws,True,175,105,70,125,A set of fighting claws.
9179,Steel crossbow,True,360,216,144,125,A steel crossbow.
9459,Steel crossbow (u),True,327,196,130,10000,An unstrung steel crossbow.
1207,Steel dagger,False,125,75,50,125,Short but pointy.
1223,Steel dagger(p),True,125,75,50,125,The blade has been poisoned.
5672,Steel dagger(p+),True,125,75,50,125,The blade has been poisoned.
5690,Steel dagger(p++),True,125,75,50,125,The blade has been poisoned.
808,Steel dart,True,10,6,4,7000,A deadly throwing dart with a steel tip.
821,Steel dart tip,True,5,3,2,13000,A deadly-looking dart tip made of steel - needs feathers for flight.
814,Steel dart(p),True,10,6,4,7000,A deadly poisoned dart with a steel tip.
5630,Steel dart(p+),True,10,6,4,7000,A deadly poisoned dart with a steel tip.
5637,Steel dart(p++),True,10,6,4,7000,A deadly poisoned dart with a steel tip.
12367,Steel dragon mask,True,10000,6000,4000,4,Do I look scary?
28202,Steel felling axe,True,200,120,80,,A woodcutter's axe.
1157,Steel full helm,False,550,330,220,125,A full face helmet.
20178,Steel full helm (g),False,550,330,220,125,A steel full helmet with gold trim.
20193,Steel full helm (t),False,550,330,220,125,A steel full helmet with trim.
20382,Steel gold-trimmed set (lg),False,900,540,360,8,"A set containing a full helm, platebody, legs and kiteshield."
20385,Steel gold-trimmed set (sk),False,900,540,360,8,"A set containing a full helm, platebody, legs and kiteshield."
3194,Steel halberd,True,1000,600,400,125,A steel halberd.
11371,Steel hasta,True,325,195,130,125,"A steel-tipped, one-handed hasta."
11393,Steel hasta(p),True,325,195,130,125,"A poison-tipped, one-handed steel hasta."
11396,Steel hasta(p+),True,325,195,130,125,"A poison-tipped, one-handed steel hasta."
11398,Steel hasta(p++),True,325,195,130,125,"A poison-tipped, one-handed steel hasta."
827,Steel javelin,True,24,14,9,7000,A steel tipped javelin.
19574,Steel javelin tips,True,90,54,36,10000,Needs a shaft.
833,Steel javelin(p),True,24,14,9,7000,A steel tipped javelin.
5644,Steel javelin(p+),True,24,14,9,7000,A steel tipped javelin.
5650,Steel javelin(p++),True,24,14,9,7000,A steel tipped javelin.
32005,Steel keel parts,True,500,300,200,100,Parts for creating a steel keel for a boat.
1193,Steel kiteshield,False,850,510,340,125,A large metal shield.
20181,Steel kiteshield (g),False,850,510,340,125,Steel kiteshield with gold trim.
20196,Steel kiteshield (t),False,850,510,340,125,Steel kiteshield with trim.
865,Steel knife,True,11,6,4,7000,A finely balanced throwing knife.
872,Steel knife(p),True,10,6,4,7000,A finely balanced throwing knife.
5656,Steel knife(p+),True,10,6,4,7000,A finely balanced throwing knife.
5663,Steel knife(p++),True,10,6,4,7000,A finely balanced throwing knife.
9425,Steel limbs,True,250,150,100,10000,A pair of steel crossbow limbs.
25445,Steel locks,True,1600,960,640,8,Perhaps someone can do something with this.
1295,Steel longsword,False,500,300,200,125,A razor sharp longsword.
1424,Steel mace,False,225,135,90,125,A spiky mace.
1141,Steel med helm,False,300,180,120,125,A medium sized helmet.
1539,Steel nails,False,3,1,1,13000,Keeps things in place fairly permanently.
1269,Steel pickaxe,False,500,300,200,40,Used for mining.
1119,Steel platebody,False,2000,1200,800,125,Provides excellent protection.
20169,Steel platebody (g),False,2000,1200,800,125,Steel platebody with a gold trim.
20184,Steel platebody (t),False,2000,1200,800,125,Steel platebody with a trim.
1069,Steel platelegs,False,1000,600,400,125,These look pretty heavy.
20172,Steel platelegs (g),False,1000,600,400,125,Steel platelegs with a gold trim.
20187,Steel platelegs (t),False,1000,600,400,125,Steel platelegs with a trim.
1083,Steel plateskirt,False,1000,600,400,125,Designer leg protection.
20175,Steel plateskirt (g),False,1000,600,400,125,Steel plateskirt with a gold trim.
20190,Steel plateskirt (t),False,1000,600,400,125,Steel plateskirt with a trim.
30895,Steel ring,True,15000,9000,6000,,A very old enchanted ring.
1325,Steel scimitar,False,400,240,160,125,"A vicious, curved sword."
12984,Steel set (lg),False,1400,840,560,8,"A set containing a full helm, platebody, legs and kiteshield."
12986,Steel set (sk),False,1400,840,560,8,"A set containing a full helm, platebody, skirt and kiteshield."
1241,Steel spear,True,325,195,130,125,A steel tipped spear.
1255,Steel spear(p),True,325,195,130,125,A poisoned steel tipped spear.
5708,Steel spear(p+),True,325,195,130,125,A poisoned steel tipped spear.
5722,Steel spear(p++),True,325,195,130,125,A poisoned steel tipped spear.
1177,Steel sq shield,False,600,360,240,125,A medium square shield.
2370,Steel studs,True,150,90,60,13000,A set of studs for leather armour.
1281,Steel sword,False,325,195,130,125,A razor sharp sword.
802,Steel thrownaxe,True,26,15,10,7000,A finely balanced throwing axe.
20376,Steel trimmed set (lg),False,900,540,360,8,"A set containing a full helm, platebody, legs and kiteshield."
20379,Steel trimmed set (sk),False,900,540,360,8,"A set containing a full helm, platebody, skirt and kiteshield."
1339,Steel warhammer,False,640,384,256,125,I don't think it's intended for joinery.
2003,Stew,False,20,12,8,10000,It's a meat and potato stew.
30679,Stockpiling charm,True,10000,6000,4000,,"A magical, helpful charm."
9030,Stone scarab,True,20,12,8,13000,Little ornament in the shape of a scarab.
9042,Stone seal,True,20,12,8,13000,A seal. Made out of stone obviously.
9038,Stone statuette,True,20,12,8,13000,A small statuette.
22601,Stony basalt,True,90,54,36,10000,The crushed rock seems to glow and is warm to the touch.
464,Strange fruit,True,1,1,1,2000,I wonder what this tastes like?
24740,Strange old lockpick (full),True,32000,19200,12800,50,A pristine set of lockpicks engraved with six names.
5406,Strawberries(5),True,1,1,1,200,A fruit basket filled with strawberries.
5504,Strawberry,True,17,10,6,11000,A freshly picked strawberry.
5323,Strawberry seed,True,18,10,7,600,A strawberry seed - plant in an allotment.
10364,Strength amulet (t),False,2025,1215,810,5,An enchanted ruby amulet.
11441,Strength mix(1),True,11,6,4,2000,One dose of fishy strength potion.
11443,Strength mix(2),True,13,7,5,2000,Two doses of fishy strength potion.
119,Strength potion(1),False,11,6,4,2000,1 dose of Strength potion.
117,Strength potion(2),False,13,7,5,2000,2 doses of Strength potion.
115,Strength potion(3),False,13,7,5,2000,3 doses of Strength potion.
113,Strength potion(4),False,14,8,5,2000,4 doses of Strength potion.
6173,Stretched hide,True,60,36,24,11000,A weathered chunk of dagannoth hide.
10087,Stripy feather,True,20,12,8,8000,Attractive to other birds and hunters alike.
7110,Stripy pirate shirt (beige),True,300,180,120,150,A sea worthy shirt.
7128,Stripy pirate shirt (blue),True,300,180,120,150,A sea worthy shirt.
7134,Stripy pirate shirt (brown),True,300,180,120,150,A sea worthy shirt.
7122,Stripy pirate shirt (red),True,300,180,120,150,A sea worthy shirt.
9004,Stronghold notes,False,2,1,1,15,Information regarding the Stronghold of Security.
10132,Strung rabbit foot,True,30,18,12,150,Not so lucky for the rabbit.
31726,Strykewyrm bones,True,160,96,64,,The bones of a deadly strykewyrm.
1133,Studded body,False,850,510,340,125,Those studs should provide a bit more protection.
7362,Studded body (g),False,850,510,340,8,Those studs should provide a bit more protection. Nice trim too!
7364,Studded body (t),False,850,510,340,8,Those studs should provide a bit more protection. Nice trim too!
1097,Studded chaps,False,750,450,300,125,Those studs should provide a bit more protection.
7366,Studded chaps (g),False,750,450,300,8,Those studs should provide a bit more protection. Nice trim too!
7368,Studded chaps (t),False,750,450,300,8,Those studs should provide a bit more protection. Nice trim too!
28149,Sturdy harness,True,5000,3000,2000,,I can use this to combine the forestry kit and log basket into one tool.
21626,Sulliuscep cap,True,3,1,1,100,A Sulliuscep mushroom cap. Edible? Probably...
29084,Sulphur blades,True,30000,18000,12000,15,Are these explosive?
7218,Summer pie,True,140,84,56,10000,All the fruits of a very small forest.
31441,Summon boat,True,1,1,1,,A tablet containing a magic spell.
29421,Sun-shine,True,100,60,40,,A highly desirable liquor.
29409,Sunbeam ale,True,8,4,3,,Just the thing you need for a day in the sun.
29424,Sunfire fanatic armour set,True,55000,33000,22000,,"A set containing a Sunfire Fanatic Helm, Sunfire Fanatic Platebody and Sunfire Fanatic Platelegs."
28939,Sunfire fanatic chausses,True,500000,300000,200000,,Chausses forged from sunfire.
28936,Sunfire fanatic cuirass,True,500000,300000,200000,,A cuirass forged from sunfire.
28933,Sunfire fanatic helm,True,375000,225000,150000,,A helmet forged from sunfire.
28929,Sunfire rune,True,20,12,8,18000,A fire rune empowered by the sun.
28924,Sunfire splinters,True,100,60,40,30000,Vaporised material from the sun.
29168,Sunlight antelope antler,True,1,1,1,,I don't think I can stick it back on.
29177,Sunlight antelope fur,True,10,6,4,,I can make something out of this.
28872,Sunlight antler bolts,True,31,18,12,11000,Bolts made from the antlers of a sunlight antelope.
28890,Sunlight moth (item),True,1,1,1,,There's a sunlight moth in here.
29210,Sunlight moth mix (1),True,30,18,12,,There's a sunlight moth in here.
29192,Sunlight moth mix (2),True,30,18,12,125,There's a sunlight moth in here.
21997,Super antifire mix(1),True,132,79,52,2000,One dose of fishy super anti-firebreath potion.
21994,Super antifire mix(2),True,198,118,79,2000,Two doses of fishy super anti-firebreath potion.
21987,Super antifire potion(1),True,680,408,272,2000,1 dose of super anti-firebreath potion.
21984,Super antifire potion(2),True,720,432,288,2000,2 doses of super anti-firebreath potion.
21981,Super antifire potion(3),True,760,456,304,2000,3 doses of super anti-firebreath potion.
21978,Super antifire potion(4),True,800,480,320,2000,4 doses of super anti-firebreath potion.
149,Super attack(1),True,90,54,36,2000,1 dose of super Attack potion.
147,Super attack(2),True,135,81,54,2000,2 doses of super Attack potion.
145,Super attack(3),True,180,108,72,2000,3 doses of super Attack potion.
2436,Super attack(4),True,225,135,90,2000,4 doses of super Attack potion.
12701,Super combat potion(1),True,40,24,16,2000,1 dose of super combat potion.
12699,Super combat potion(2),True,90,54,36,2000,2 doses of super combat potion.
12697,Super combat potion(3),True,170,102,68,2000,3 doses of super combat potion.
12695,Super combat potion(4),True,250,150,100,2000,4 doses of super combat potion.
11499,Super def. mix(1),True,132,79,52,2000,One dose of fishy super Defence potion.
11497,Super def. mix(2),True,198,118,79,2000,Two doses of fishy super Defence potion.
167,Super defence(1),True,132,79,52,2000,1 dose of super Defence potion.
165,Super defence(2),True,198,118,79,2000,2 doses of super Defence potion.
163,Super defence(3),True,264,158,105,2000,3 doses of super Defence potion.
2442,Super defence(4),True,330,198,132,2000,4 doses of super Defence potion.
11483,Super energy mix(1),True,90,54,36,2000,One dose of fishy super energy potion.
11481,Super energy mix(2),True,160,96,64,2000,Two doses of fishy super energy potion.
3022,Super energy(1),True,90,54,36,2000,1 dose of super energy potion.
3020,Super energy(2),True,160,96,64,2000,2 doses of super energy potion.
3018,Super energy(3),True,230,138,92,2000,3 doses of super energy potion.
3016,Super energy(4),True,300,180,120,2000,4 doses of super energy potion.
31611,Super fishing potion(1),True,40,24,16,,1 dose of super fishing potion.
31608,Super fishing potion(2),True,90,54,36,,2 doses of super fishing potion.
31605,Super fishing potion(3),True,170,102,68,,3 doses of super fishing potion.
31602,Super fishing potion(4),True,250,150,100,,4 doses of super fishing potion.
31635,Super hunter potion(1),True,40,24,16,,1 dose of super hunter potion.
31632,Super hunter potion(2),True,90,54,36,,2 doses of super hunter potion.
31629,Super hunter potion(3),True,170,102,68,,3 doses of super hunter potion.
31626,Super hunter potion(4),True,250,150,100,,4 doses of super hunter potion.
4608,Super kebab,True,3,1,1,15,A meaty and very hot kebab.
13066,Super potion set,True,100,60,40,2000,"A set containing 4-dose vials of Super Attack, Super Strength and Super Defence potions."
11495,Super restore mix(1),True,120,72,48,2000,One dose of fishy super restore potion.
11493,Super restore mix(2),True,180,108,72,2000,Two doses of fishy super restore potion.
3030,Super restore(1),True,120,72,48,2000,1 dose of super restore potion.
3028,Super restore(2),True,180,108,72,2000,2 doses of super restore potion.
3026,Super restore(3),True,240,144,96,2000,3 doses of super restore potion.
3024,Super restore(4),True,300,180,120,2000,4 doses of super restore potion.
11487,Super str. mix(1),True,110,66,44,2000,One dose of fishy super Strength potion.
11485,Super str. mix(2),True,165,99,66,2000,Two doses of fishy super Strength potion.
161,Super strength(1),True,110,66,44,2000,1 dose of super Strength potion.
159,Super strength(2),True,165,99,66,2000,2 doses of super Strength potion.
157,Super strength(3),True,220,132,88,2000,3 doses of super Strength potion.
2440,Super strength(4),True,275,165,110,2000,4 doses of super Strength potion.
185,Superantipoison(1),True,144,86,57,2000,1 dose of super antipoison potion.
183,Superantipoison(2),True,216,129,86,2000,2 doses of super antipoison potion.
181,Superantipoison(3),True,288,172,115,2000,3 doses of super antipoison potion.
2448,Superantipoison(4),True,360,216,144,2000,4 doses of super antipoison potion.
11471,Superattack mix(1),True,90,54,36,2000,One dose of fishy super Attack potion.
11469,Superattack mix(2),True,135,81,54,2000,Two doses of fishy super Attack potion.
6034,Supercompost,True,85,51,34,2000,Super-good for the smallest or largest of plants.
22124,Superior dragon bones,True,160,96,64,7500,There's something unnatural about these bones.
10149,Swamp lizard,True,50,30,20,125,A very slimy and generally disgusting green lizard.
1941,Swamp paste,True,30,18,12,13000,A tar-like substance mixed with flour and warmed.
